HASH,HASH_W_LEADING_ZEROS,API_NAME
0x811890cf,0x811890cf,?AddRef@PageInformation@baseprofiler@mozilla@@QBEXXZ
0xaae73e70,0xaae73e70,?AddRef@PageInformation@baseprofiler@mozilla@@QEBAXXZ
0x3b27d3d0,0x3b27d3d0,?AddRef@ThreadInfo@baseprofiler@mozilla@@QBEXXZ
0xa6dee191,0xa6dee191,?AddRef@ThreadInfo@baseprofiler@mozilla@@QEBAXXZ
0x4d966fa6,0x4d966fa6,?BeginCompressing@LZ4FrameCompressionContext@Compression@mozilla@@QAE?AV?$Result@V?$Span@$$CBD$0PPPPPPPP@@mozilla@@I@3@V?$Span@D$0PPPPPPPP@@3@@Z
0xc0d6d846,0xc0d6d846,?BeginCompressing@LZ4FrameCompressionContext@Compression@mozilla@@QEAA?AV?$Result@V?$Span@$$CBD$0?0@mozilla@@_K@3@V?$Span@D$0?0@3@@Z
0x8904e817,0x8904e817,?BeginProcessRuntimeInit@detail@mscom@mozilla@@YAAAW4ProcessInitState@123@XZ
0xfbdf6754,0xfbdf6754,?BeginProcessRuntimeInit@detail@mscom@mozilla@@YAAEA_NXZ
0x15c84d66,0x15c84d66,?CacheNtDllThunk@mozilla@@YAXXZ
0x5d9525c1,0x5d9525c1,?CheckQPC@TimeStampValue@mozilla@@ABE_KABV12@@Z
0xfce0b607,0xfce0b607,?CheckQPC@TimeStampValue@mozilla@@AEBA_KAEBV12@@Z
0xfc3ba5f5,0xfc3ba5f5,?CleanupProcessRuntime@mozilla@@YAXXZ
0x5a3a802a,0x5a3a802a,?ComputeProcessUptime@TimeStamp@mozilla@@CA_KXZ
0x578fb7f0,0x578fb7f0,?ConsumePreXULSkeletonUIHandle@mozilla@@YAPAUHWND__@@XZ
0x73d4b6d5,0x73d4b6d5,?ConsumePreXULSkeletonUIHandle@mozilla@@YAPEAUHWND__@@XZ
0xadd8e13,0x0add8e13,?ContinueCompressing@LZ4FrameCompressionContext@Compression@mozilla@@QAE?AV?$Result@V?$Span@$$CBD$0PPPPPPPP@@mozilla@@I@3@V?$Span@$$CBD$0PPPPPPPP@@3@@Z
0x58b43d3,0x058b43d3,?ContinueCompressing@LZ4FrameCompressionContext@Compression@mozilla@@QEAA?AV?$Result@V?$Span@$$CBD$0?0@mozilla@@_K@3@V?$Span@$$CBD$0?0@3@@Z
0xe5b431d8,0xe5b431d8,?CreateAndStorePreXULSkeletonUI@mozilla@@YAXPAUHINSTANCE__@@HPAPAD@Z
0xbede9927,0xbede9927,?CreateAndStorePreXULSkeletonUI@mozilla@@YAXPEAUHINSTANCE__@@HPEAPEAD@Z
0x2e22b630,0x2e22b630,?CreateDecimalRepresentation@DoubleToStringConverter@double_conversion@@ABEXPBDHHHPAVStringBuilder@2@@Z
0xbe3cc59b,0xbe3cc59b,?CreateDecimalRepresentation@DoubleToStringConverter@double_conversion@@AEBAXPEBDHHHPEAVStringBuilder@2@@Z
0xe60ba2e0,0xe60ba2e0,?CreateExponentialRepresentation@DoubleToStringConverter@double_conversion@@ABEXPBDHHPAVStringBuilder@2@@Z
0x783b9d8b,0x783b9d8b,?CreateExponentialRepresentation@DoubleToStringConverter@double_conversion@@AEBAXPEBDHHPEAVStringBuilder@2@@Z
0x17e6e0ce,0x17e6e0ce,?Decompress@LZ4FrameDecompressionContext@Compression@mozilla@@QAE?AV?$Result@ULZ4FrameDecompressionResult@Compression@mozilla@@I@3@V?$Span@D$0PPPPPPPP@@3@V?$Span@$$CBD$0PPPPPPPP@@3@@Z
0xed8b114e,0xed8b114e,?Decompress@LZ4FrameDecompressionContext@Compression@mozilla@@QEAA?AV?$Result@ULZ4FrameDecompressionResult@Compression@mozilla@@_K@3@V?$Span@D$0?0@3@V?$Span@$$CBD$0?0@3@@Z
0x6170e634,0x6170e634,?DeserializerForTag@Streaming@base_profiler_markers_detail@mozilla@@SAP6AXAAVProfileBufferEntryReader@3@AAVSpliceableJSONWriter@baseprofiler@3@@ZE@Z
0xf798a7e,0x0f798a7e,?DeserializerForTag@Streaming@base_profiler_markers_detail@mozilla@@SAP6AXAEAVProfileBufferEntryReader@3@AEAVSpliceableJSONWriter@baseprofiler@3@@ZE@Z
0x66c0800b,0x66c0800b,?DllBlocklist_CheckStatus@@YA_NXZ
0x5075db57,0x5075db57,?DllBlocklist_Initialize@@YAXI@Z
0x6cb29784,0x6cb29784,?DllBlocklist_SetBasicDllServices@@YAXPAVDllServicesBase@detail@glue@mozilla@@@Z
0xf0fef169,0xf0fef169,?DllBlocklist_SetBasicDllServices@@YAXPEAVDllServicesBase@detail@glue@mozilla@@@Z
0x6fa320d5,0x6fa320d5,?DllBlocklist_SetFullDllServices@@YAXPAVDllServicesBase@detail@glue@mozilla@@@Z
0x5200a4da,0x5200a4da,?DllBlocklist_SetFullDllServices@@YAXPEAVDllServicesBase@detail@glue@mozilla@@@Z
0x5588f344,0x5588f344,?DllBlocklist_WriteNotes@@YAXAAVAnnotationWriter@CrashReporter@@@Z
0x4b5394e9,0x4b5394e9,?DllBlocklist_WriteNotes@@YAXAEAVAnnotationWriter@CrashReporter@@@Z
0x10089d20,0x10089d20,?DoubleToAscii@DoubleToStringConverter@double_conversion@@SAXNW4DtoaMode@12@HPADHPA_NPAH3@Z
0x2aff214f,0x2aff214f,?DoubleToAscii@DoubleToStringConverter@double_conversion@@SAXNW4DtoaMode@12@HPEADHPEA_NPEAH3@Z
0x2916c960,0x2916c960,?EcmaScriptConverter@DoubleToStringConverter@double_conversion@@SAABV12@XZ
0x635d6865,0x635d6865,?EcmaScriptConverter@DoubleToStringConverter@double_conversion@@SAAEBV12@XZ
